[2024-10-30 10:56:30] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-30 10:56:30] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-30 10:56:30] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-30 10:56:31] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-30 10:56:31] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-30 10:56:31] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-30 10:56:31] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790\
[2024-10-30 10:56:31] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Christmas/
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672211132767f-AuBDg8.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-accordion.min.js?simply_static_page=363
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-accordion.min.js?simply_static_page=363
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 12555 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-accordion.min.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672211132767f-AuBDg8.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/nested-accordion.min.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:202ccccd05c6aca620c489d9b7c0ad850aaccff5===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/6722111338211-8mX5U1.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt?simply_static_page=364
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt?simply_static_page=364
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/6722111338211-8mX5U1.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672211133c42f-uQ2mWG.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-elements.js?simply_static_page=365
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-elements.js?simply_static_page=365
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 20935 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672211133c42f-uQ2mWG.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:60e066c83b51ebeb90094060c83822bb9eb54996===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/67221113464bd-8gRrml.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-elements.min.js?simply_static_page=366
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-elements.min.js?simply_static_page=366
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 6401 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/67221113464bd-8gRrml.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:80a6c6033d9244f53729ffdc0275c6258db32111===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/67221113542d5-RoO8lU.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.js?simply_static_page=367
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.js?simply_static_page=367
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 26919 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/67221113542d5-RoO8lU.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:cf166f06b21b3dc21d5caf73f44f4ccf7d83b616===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672211136352c-r7rG9X.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=368
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=368
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 12552 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672211136352c-r7rG9X.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:23c04581def7af427c56471f9a9cfcf7559797b5===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/6722111374fb2-8g1Pf5.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt?simply_static_page=369
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt?simply_static_page=369
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/6722111374fb2-8g1Pf5.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/new-template.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/67221113792e9-mw1A6H.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=370
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=370
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 15780 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/67221113792e9-mw1A6H.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/new-template.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:7b959fba1b2f9f93d861ac2a423da582356c82fb===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/6722111385686-q07O8c.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=371
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=371
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 6830 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/6722111385686-q07O8c.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:bed063b4af5edaac00b1e5bbe8bf85929f03b098===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/notes.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 638
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/6722111394484-xSPlur.tmp
[2024-10-30 10:57:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=372
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=372
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:103] Filesize: 26323 bytes
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/notes.js
[2024-10-30 10:57:23] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/6722111394484-xSPlur.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/js/notes.js
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:57:23] [class-ss-page.php:119] Checking Content Identical:85b5546f4ffde9b5ab9afb2c49cfd7fd595abf35===. Value: FALSE
[2024-10-30 10:57:23] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/js/notes.min.js
[2024-10-30 10:57:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 638
